id	emotion
34170_0075_A_1217	0,0,0,0,0,0
34170_0075_A_1213	0,0,0,0,0,0
34170_0075_A_1214	0,0,0,0,0,0
34170_0075_A_1215	0,0,0,0,0,0
34170_0075_A_1225	0,0,0,0,0,0
34170_0075_A_1227	0,0,0,0,0,0
34170_0076_A_1236	0,0,0,0,0,0
34170_0076_A_1238	0,0,0,0,0,0
34170_0076_A_1239	0,0,0,0,0,0
34170_0076_A_1240	0,0,0,0,0,0
34170_0076_A_1242	0,0,0,0,0,0
34170_0076_A_1243	0,0,0,0,0,0
34170_0076_A_1251	0,0,0,0,0,0
34170_0076_A_1252	0,0,0,0,0,0
34170_0076_A_1256	0,0,0,0,0,0
34170_0077_A_1260	0,0,0,0,0,0
34170_0077_A_1263	0,0,0,0,0,0
34170_0077_A_1264	0,0,0,0,0,0
34170_0077_A_1265	0,0,0,0,0,0
34170_0077_A_1268	0,0,0,0,0,0
34170_0077_A_1269	0,0,0,0,0,0
34170_0077_A_1270	0,0,0,0,0,0
34170_0077_A_1271	0,0,0,0,0,0
34170_0077_A_1272	0,0,0,0,0,0
34170_0077_A_1273	0,0,0,0,0,0
34170_0077_A_1276	0,0,0,0,0,0
34170_0077_A_1277	0,0,0,0,0,0
34170_0077_A_1274	0,0,0,0,0,0
34170_0077_A_1275	0,0,0,0,0,0
34170_0077_A_1279	0,0,0,0,0,0
34170_0077_A_1280	0,0,0,0,0,0
34170_0077_A_1281	0,0,0,0,0,0
34170_0077_A_1282	0,0,0,0,0,0
34170_0077_A_1283	0,0,0,0,0,0
34170_0077_A_1284	0,0,0,0,0,0
34170_0077_A_1285	0,0,0,0,0,0
34170_0077_A_1286	0,0,0,0,0,0
34170_0077_A_1287	0,0,0,0,0,0
34170_0077_A_1288	0,0,0,0,0,0
34170_0077_A_1289	0,0,0,0,0,0
34170_0077_A_1290	0,0,0,0,0,0
34170_0077_A_1291	0,0,0,0,0,0
34170_0077_A_1293	0,0,0,0,0,0
34170_0077_A_1294	0,0,0,0,0,0
34170_0077_A_1295	0,0,0,0,0,0
34170_0077_A_1296	0,0,0,0,0,0
34170_0077_A_1299	0,0,0,0,0,0
34170_0077_A_1300	0,0,0,0,0,0
34170_0077_A_1301	0,0,0,0,0,0
34170_0077_A_1302	0,0,0,0,0,0
34170_0077_A_1303	0,0,0,0,0,0
34170_0077_A_1304	0,0,0,0,0,0
34170_0078_A_1307	0,0,0,0,0,0
34170_0078_A_1309	0,0,0,0,0,0
34170_0078_A_1311	0,0,0,0,0,0
34170_0078_A_1312	0,0,0,0,0,0
34170_0078_A_1313	0,0,0,0,0,0
34170_0078_A_1315	0,0,0,0,0,0
34170_0078_A_1316	0,0,0,0,0,0
34170_0078_A_1317	0,0,0,0,0,0
34170_0078_A_1318	0,0,0,0,0,0
34170_0078_A_1319	0,0,0,0,0,0
34170_0078_A_1320	0,0,0,0,0,0
34170_0078_A_1321	0,0,0,0,0,0
34170_0078_A_1322	0,0,0,0,0,0
34170_0079_A_1327	0,0,0,0,0,0
34170_0079_A_1332	0,0,0,0,0,0
34170_0079_A_1333	0,0,0,0,0,0
34170_0079_A_1334	0,0,0,0,0,0
34170_0079_A_1335	0,0,0,0,0,0
34170_0079_A_1338	0,0,0,0,0,0
34170_0079_A_1342	0,0,0,0,0,0
34170_0079_A_1344	0,0,0,0,0,0
34170_0079_A_1348	0,0,0,0,0,0
34170_0079_A_1349	0,0,0,0,0,0
34170_0079_A_1350	0,0,0,0,0,0
34170_0079_A_1351	0,0,0,0,0,0
34170_0079_A_1352	0,0,0,0,0,0
34170_0080_A_1362	0,0,0,0,0,0
34170_0083_A_1381	0,0,0,0,0,0
34170_0083_A_1385	0,0,0,0,0,0
34170_0083_A_1388	0,0,0,0,0,0
34170_0083_A_1395	0,0,0,0,0,0
34170_0083_A_1397	0,0,0,0,0,0
34170_0083_A_1399	0,0,0,0,0,0
34170_0083_A_1400	0,0,0,0,0,0
34170_0083_A_1402	0,0,0,0,0,0
34170_0084_A_1409	0,0,0,0,0,0
34170_0084_A_1412	0,0,0,0,0,0
34170_0084_A_1417	0,0,0,0,0,0
34170_0084_A_1425	0,0,0,0,0,0
34170_0084_A_1429	0,0,0,0,0,0
34170_0084_A_1432	0,0,0,0,0,0
34170_0084_A_1433	0,0,0,0,0,0
34170_0085_A_1436	0,0,0,0,0,0
34170_0085_A_1437	0,0,0,0,0,0
34170_0085_A_1445	0,0,0,0,0,0
34170_0085_A_1447	0,0,0,0,0,0
34170_0085_A_1452	0,0,0,0,0,0
34170_0085_A_1457	0,0,0,0,0,0
34170_0085_A_1460	0,0,0,0,0,0
34170_0085_A_1464	0,0,0,0,0,0
34170_0086_A_1476	0,0,0,0,0,0
34170_0086_A_1479	0,0,0,0,0,0
34170_0086_A_1489	0,0,0,0,0,0
34170_0086_A_1490	0,0,0,0,0,0
34170_0088_A_1501	0,0,0,0,0,0
34170_0088_A_1510	0,0,0,0,0,0
34170_0088_A_1505	0,0,0,0,0,0
34170_0088_A_1509	0,0,0,0,0,0
34170_0088_A_1517	0,0,0,0,0,0
34170_0088_A_1526	0,0,0,0,0,0
34170_0089_A_1530	0,0,0,0,0,0
34170_0088_A_1522	0,0,0,0,0,0
34170_0089_A_1536	0,0,0,0,0,0
34170_0089_A_1539	0,0,0,0,0,0
34170_0089_A_1535	0,0,0,0,0,0
34170_0089_A_1537	0,0,0,0,0,0
34170_0089_A_1531	0,0,0,0,0,0
34170_0089_A_1538	0,0,0,0,0,0
34170_0090_A_1545	0,0,0,0,0,0
34170_0089_A_1540	0,0,0,0,0,0
34170_0090_A_1544	0,0,0,0,0,0
34170_0090_A_1542	0,0,0,0,0,0
34170_0090_A_1547	0,0,0,0,0,0
34170_0093_A_1556	0,0,0,0,0,0
34170_0093_A_1557	0,0,0,0,0,0
34170_0093_A_1558	0,0,0,0,0,0
34170_0093_A_1563	0,0,0,0,0,0
34170_0093_A_1568	0,0,0,0,0,0
34170_0093_A_1564	0,0,0,0,0,0
34170_0093_A_1573	0,0,0,0,0,0
34170_0093_A_1572	0,0,0,0,0,0
34170_0094_A_1576	0,0,0,0,0,0
34170_0094_A_1580	0,0,0,0,0,0
34170_0094_A_1586	0,0,0,0,0,0
34170_0094_A_1578	0,0,0,0,0,0
34170_0094_A_1583	0,0,0,0,0,0
34170_0095_A_1591	0,0,0,0,0,0
34170_0095_A_1594	0,0,0,0,0,0
34170_0096_A_1602	0,0,0,0,0,0
34170_0097_A_1612	0,0,0,0,0,0
34170_0097_A_1611	0,0,0,0,0,0
34170_0097_A_1618	0,0,0,0,0,0
34170_0097_A_1620	0,0,0,0,0,0
34170_0097_A_1619	0,0,0,0,0,0
34170_0097_A_1624	0,0,0,0,0,0
34170_0097_A_1627	0,0,0,0,0,0
34170_0097_A_1623	0,0,0,0,0,0
34170_0098_A_1636	0,0,0,0,0,0
34170_0098_A_1637	0,0,0,0,0,0
34170_0098_A_1640	0,0,0,0,0,0
34170_0098_A_1641	0,0,0,0,0,0
34170_0098_A_1644	0,0,0,0,0,0
34170_0098_A_1645	0,0,0,0,0,0
34170_0099_A_1657	0,0,0,0,0,0
34170_0099_A_1658	0,0,0,0,0,0
34170_0099_A_1659	0,0,0,0,0,0
34170_0099_A_1662	0,0,0,0,0,0
34170_0099_A_1663	0,0,0,0,0,0
34170_0099_A_1664	0,0,0,0,0,0
34170_0099_A_1667	0,0,0,0,0,0
34170_0099_A_1670	0,0,0,0,0,0
34170_0100_A_1682	0,0,0,0,0,0
34170_0100_A_1688	0,0,0,0,0,0
34170_0100_A_1689	0,0,0,0,0,0
34170_0100_A_1698	0,0,0,0,0,0
34170_0100_A_1706	0,0,0,0,0,0
34170_0100_A_1707	0,0,0,0,0,0
34170_0100_A_1708	0,0,0,0,0,0
34170_0100_A_1715	0,0,0,0,0,0
34170_0100_A_1716	0,0,0,0,0,0
34170_0101_A_1727	0,0,0,0,0,0
34170_0101_A_1728	0,0,0,0,0,0
34170_0101_A_1729	0,0,0,0,0,0
34170_0101_A_1732	0,0,0,0,0,0
34170_0101_A_1735	0,0,0,0,0,0
34170_0101_A_1736	0,0,0,0,0,0
34170_0101_A_1737	0,0,0,0,0,0
34170_0101_A_1738	0,0,0,0,0,0
34170_0101_A_1741	0,0,0,0,0,0
34170_0101_A_1742	0,0,0,0,0,0
34170_0101_A_1744	0,0,0,0,0,0
34170_0101_A_1749	0,0,0,0,0,0
34170_0101_A_1750	0,0,0,0,0,0
34170_0101_A_1753	0,0,0,0,0,0
34170_0101_A_1754	0,0,0,0,0,0
34170_0101_A_1757	0,0,0,0,0,0
34170_0101_A_1758	0,0,0,0,0,0
34170_0101_A_1759	0,0,0,0,0,0
34170_0101_A_1760	0,0,0,0,0,0
34170_0101_A_1763	0,0,0,0,0,0
34170_0101_A_1764	0,0,0,0,0,0
34170_0101_A_1765	0,0,0,0,0,0
34170_0101_A_1766	0,0,0,0,0,0
34170_0101_A_1767	0,0,0,0,0,0
34170_0102_A_1772	0,0,0,0,0,0
34170_0102_A_1774	0,0,0,0,0,0
34170_0102_A_1776	0,0,0,0,0,0
34170_0102_A_1777	0,0,0,0,0,0
34170_0102_A_1783	0,0,0,0,0,0
34170_0102_A_1779	0,0,0,0,0,0
34170_0102_A_1786	0,0,0,0,0,0
34170_0102_A_1787	0,0,0,0,0,0
34170_0102_A_1780	0,0,0,0,0,0
34170_0102_A_1782	0,0,0,0,0,0
34170_0102_A_1789	0,0,0,0,0,0
34170_0102_A_1790	0,0,0,0,0,0
34170_0102_A_1792	0,0,0,0,0,0
34170_0102_A_1793	0,0,0,0,0,0
34170_0103_A_1795	0,0,0,0,0,0
34170_0103_A_1796	0,0,0,0,0,0
34170_0102_A_1788	0,0,0,0,0,0
34170_0103_A_1797	0,0,0,0,0,0
34170_0103_A_1798	0,0,0,0,0,0
34170_0103_A_1799	0,0,0,0,0,0
34170_0103_A_1800	0,0,0,0,0,0
34170_0103_A_1801	0,0,0,0,0,0
34170_0103_A_1802	0,0,0,0,0,0
34170_0103_A_1803	0,0,0,0,0,0
34170_0103_A_1806	0,0,0,0,0,0
34170_0103_A_1805	0,0,0,0,0,0
34170_0103_A_1807	0,0,0,0,0,0
34170_0104_A_1809	0,0,0,0,0,0
34170_0104_A_1810	0,0,0,0,0,0
34170_0104_A_1813	0,0,0,0,0,0
34170_0104_A_1814	0,0,0,0,0,0
34170_0104_A_1815	0,0,0,0,0,0
34170_0104_A_1817	0,0,0,0,0,0
34170_0105_A_1820	0,0,0,0,0,0
34170_0105_A_1821	0,0,0,0,0,0
34170_0105_A_1822	0,0,0,0,0,0
34170_0107_A_1828	0,0,0,0,0,0
34170_0107_A_1829	0,0,0,0,0,0
34170_0107_A_1833	0,0,0,0,0,0
34170_0107_A_1834	0,0,0,0,0,0
34170_0107_A_1841	0,0,0,0,0,0
34170_0107_A_1837	0,0,0,0,0,0
34170_0107_A_1838	0,0,0,0,0,0
34170_0107_A_1839	0,0,0,0,0,0
34170_0107_A_1840	0,0,0,0,0,0
34170_0107_A_1842	0,0,0,0,0,0
34170_0107_A_1843	0,0,0,0,0,0
34170_0107_A_1844	0,0,0,0,0,0
34170_0107_A_1849	0,0,0,0,0,0
34170_0107_A_1851	0,0,0,0,0,0
34170_0107_A_1845	0,0,0,0,0,0
34170_0107_A_1848	0,0,0,0,0,0
34170_0107_A_1850	0,0,0,0,0,0
34170_0107_A_1846	0,0,0,0,0,0
34170_0107_A_1847	0,0,0,0,0,0
34170_0108_A_1854	0,0,0,0,0,0
34170_0108_A_1857	0,0,0,0,0,0
34170_0108_A_1860	0,0,0,0,0,0
34170_0108_A_1855	0,0,0,0,0,0
34170_0108_A_1858	0,0,0,0,0,0
34170_0108_A_1853	0,0,0,0,0,0
34170_0108_A_1856	0,0,0,0,0,0
34170_0108_A_1859	0,0,0,0,0,0
34170_0108_A_1861	0,0,0,0,0,0
34170_0108_A_1862	0,0,0,0,0,0
34170_0108_A_1863	0,0,0,0,0,0
34170_0109_A_1867	0,0,0,0,0,0
34170_0109_A_1870	0,0,0,0,0,0
34170_0109_A_1871	0,0,0,0,0,0
34170_0109_A_1869	0,0,0,0,0,0
34170_0109_A_1865	0,0,0,0,0,0
34170_0109_A_1872	0,0,0,0,0,0
34170_0109_A_1875	0,0,0,0,0,0
34170_0109_A_1876	0,0,0,0,0,0
34170_0110_A_1879	0,0,0,0,0,0
34170_0109_A_1873	0,0,0,0,0,0
34170_0109_A_1874	0,0,0,0,0,0
34170_0110_A_1878	0,0,0,0,0,0
34170_0110_A_1880	0,0,0,0,0,0
34170_0110_A_1882	0,0,0,0,0,0
34170_0110_A_1884	0,0,0,0,0,0
34170_0110_A_1886	0,0,0,0,0,0
34170_0110_A_1888	0,0,0,0,0,0
34170_0110_A_1889	0,0,0,0,0,0
34170_0110_A_1881	0,0,0,0,0,0
34170_0110_A_1883	0,0,0,0,0,0
34170_0110_A_1885	0,0,0,0,0,0
34170_0110_A_1887	0,0,0,0,0,0
34170_0110_A_1890	0,0,0,0,0,0
34170_0110_A_1891	0,0,0,0,0,0
34170_0112_A_1895	0,0,0,0,0,0
34170_0112_A_1896	0,0,0,0,0,0
34170_0112_A_1898	0,0,0,0,0,0
34170_0112_A_1899	0,0,0,0,0,0
34170_0112_A_1900	0,0,0,0,0,0
34170_0113_A_1902	0,0,0,0,0,0
34170_0114_A_1905	0,0,0,0,0,0
34170_0114_A_1906	0,0,0,0,0,0
34170_0114_A_1907	0,0,0,0,0,0
34170_0114_A_1909	0,0,0,0,0,0
34170_0114_A_1910	0,0,0,0,0,0
34170_0114_A_1911	0,0,0,0,0,0
34170_0114_A_1912	0,0,0,0,0,0
34170_0114_A_1913	0,0,0,0,0,0
34170_0114_A_1914	0,0,0,0,0,0
34170_0114_A_1915	0,0,0,0,0,0
34170_0114_A_1916	0,0,0,0,0,0
34170_0114_A_1917	0,0,0,0,0,0
34170_0114_A_1918	0,0,0,0,0,0
34170_0114_A_1919	0,0,0,0,0,0
34170_0114_A_1920	0,0,0,0,0,0
34170_0114_A_1921	0,0,0,0,0,0
34170_0115_A_1923	0,0,0,0,0,0
34170_0115_A_1926	0,0,0,0,0,0
34170_0115_A_1929	0,0,0,0,0,0
34170_0115_A_1932	0,0,0,0,0,0
34170_0115_A_1935	0,0,0,0,0,0
34170_0116_A_1939	0,0,0,0,0,0
34170_0116_A_1940	0,0,0,0,0,0
34170_0116_A_1942	0,0,0,0,0,0
34170_0116_A_1944	0,0,0,0,0,0
34170_0116_A_1945	0,0,0,0,0,0
34170_0116_A_1946	0,0,0,0,0,0
34170_0116_A_1947	0,0,0,0,0,0
34170_0116_A_1948	0,0,0,0,0,0
34170_0116_A_1949	0,0,0,0,0,0
34170_0116_A_1950	0,0,0,0,0,0
34170_0116_A_1951	0,0,0,0,0,0
34170_0116_A_1952	0,0,0,0,0,0
34170_0116_A_1953	0,0,0,0,0,0
34170_0116_A_1954	0,0,0,0,0,0
34170_0116_A_1955	0,0,0,0,0,0
34170_0116_A_1956	0,0,0,0,0,0
34170_0116_A_1960	0,0,0,0,0,0
34170_0116_A_1961	0,0,0,0,0,0
34170_0116_A_1962	0,0,0,0,0,0
34170_0117_A_1968	0,0,0,0,0,0
34170_0117_A_1970	0,0,0,0,0,0
34170_0117_A_1971	0,0,0,0,0,0
34170_0117_A_1972	0,0,0,0,0,0
34170_0118_A_1981	0,0,0,0,0,0
34170_0118_A_1982	0,0,0,0,0,0
34170_0118_A_1983	0,0,0,0,0,0
34170_0118_A_1984	0,0,0,0,0,0
34170_0118_A_1985	0,0,0,0,0,0
34170_0118_A_1986	0,0,0,0,0,0
34170_0118_A_1987	0,0,0,0,0,0
34170_0118_A_1988	0,0,0,0,0,0
34170_0118_A_1989	0,0,0,0,0,0
34170_0118_A_1990	0,0,0,0,0,0
34170_0118_A_1991	0,0,0,0,0,0
34170_0118_A_1992	0,0,0,0,0,0
34170_0118_A_1994	0,0,0,0,0,0
34170_0118_A_1996	0,0,0,0,0,0
34170_0118_A_1997	0,0,0,0,0,0
34170_0118_A_1998	0,0,0,0,0,0
34170_0118_A_2001	0,0,0,0,0,0
34526_0001_A_2	0,0,0,0,0,0
34526_0001_A_4	0,0,0,0,0,0
34526_0001_A_3	0,0,0,0,0,0
34526_0001_A_6	0,0,0,0,0,0
34526_0001_A_7	0,0,0,0,0,0
34526_0001_A_5	0,0,0,0,0,0
34526_0003_A_11	0,0,0,0,0,0
34526_0003_A_12	0,0,0,0,0,0
34526_0003_A_14	0,0,0,0,0,0
34526_0003_A_15	0,0,0,0,0,0
34526_0003_A_17	0,0,0,0,0,0
34526_0003_A_18	0,0,0,0,0,0
34526_0003_A_19	0,0,0,0,0,0
34526_0003_A_13	0,0,0,0,0,0
34526_0003_A_20	0,0,0,0,0,0
34526_0003_A_21	0,0,0,0,0,0
34526_0003_A_22	0,0,0,0,0,0
34526_0003_A_23	0,0,0,0,0,0
34526_0003_A_24	0,0,0,0,0,0
34526_0003_A_25	0,0,0,0,0,0
34526_0003_A_26	0,0,0,0,0,0
34526_0003_A_27	0,0,0,0,0,0
34526_0003_A_28	0,0,0,0,0,0
34526_0003_A_31	0,0,0,0,0,0
34526_0003_A_32	0,0,0,0,0,0
34526_0003_A_33	0,0,0,0,0,0
34526_0003_A_35	0,0,0,0,0,0
34526_0003_A_36	0,0,0,0,0,0
34526_0003_A_37	0,0,0,0,0,0
34526_0003_A_40	0,0,0,0,0,0
34526_0003_A_41	0,0,0,0,0,0
34526_0004_A_42	0,0,0,0,0,0
34526_0004_A_43	0,0,0,0,0,0
34526_0004_A_44	0,0,0,0,0,0
34526_0004_A_45	0,0,0,0,0,0
34526_0004_A_47	0,0,0,0,0,0
34526_0005_A_50	0,0,0,0,0,0
34526_0004_A_48	0,0,0,0,0,0
34526_0004_A_49	0,0,0,0,0,0
34526_0005_A_52	0,0,0,0,0,0
34526_0005_A_53	0,0,0,0,0,0
34526_0005_A_54	0,0,0,0,0,0
34526_0006_A_55	0,0,0,0,0,0
34526_0006_A_56	0,0,0,0,0,0
34526_0006_A_59	0,0,0,0,0,0
34526_0007_A_60	0,0,0,0,0,0
34526_0007_A_61	0,0,0,0,0,0
34526_0008_A_62	0,0,0,0,0,0
34526_0008_A_63	0,0,0,0,0,0
34526_0009_A_64	0,0,0,0,0,0
34526_0010_A_65	0,0,0,0,0,0
34526_0010_A_66	0,0,0,0,0,0
34526_0006_A_58	0,0,0,0,0,0
34526_0010_A_67	0,0,0,0,0,0
34526_0010_A_68	0,0,0,0,0,0
34526_0010_A_69	0,0,0,0,0,0
34526_0010_A_70	0,0,0,0,0,0
34526_0010_A_71	0,0,0,0,0,0
34526_0010_A_72	0,0,0,0,0,0
34526_0010_A_74	0,0,0,0,0,0
34526_0010_A_75	0,0,0,0,0,0
34526_0010_A_76	0,0,0,0,0,0
34526_0010_A_77	0,0,0,0,0,0
34526_0010_A_78	0,0,0,0,0,0
34526_0010_A_79	0,0,0,0,0,0
34526_0010_A_81	0,0,0,0,0,0
34526_0010_A_82	0,0,0,0,0,0
34526_0010_A_83	0,0,0,0,0,0
34526_0010_A_84	0,0,0,0,0,0
34526_0010_A_85	0,0,0,0,0,0
34526_0010_A_86	0,0,0,0,0,0
34526_0011_A_89	0,0,0,0,0,0
34526_0011_A_90	0,0,0,0,0,0
34526_0011_A_91	0,0,0,0,0,0
34526_0011_A_87	0,0,0,0,0,0
34526_0011_A_92	0,0,0,0,0,0
34526_0011_A_93	0,0,0,0,0,0
34526_0011_A_94	0,0,0,0,0,0
34526_0011_A_95	0,0,0,0,0,0
34526_0011_A_96	0,0,0,0,0,0
34526_0011_A_97	0,0,0,0,0,0
34526_0011_A_98	0,0,0,0,0,0
34526_0011_A_99	0,0,0,0,0,0
34526_0011_A_100	0,0,0,0,0,0
34526_0011_A_101	0,0,0,0,0,0
34526_0011_A_102	0,0,0,0,0,0
34526_0011_A_103	0,0,0,0,0,0
34526_0011_A_104	0,0,0,0,0,0
34526_0011_A_105	0,0,0,0,0,0
34526_0011_A_106	0,0,0,0,0,0
34526_0011_A_107	0,0,0,0,0,0
34526_0011_A_108	0,0,0,0,0,0
34526_0012_A_109	0,0,0,0,0,0
34526_0013_A_112	0,0,0,0,0,0
34526_0013_A_113	0,0,0,0,0,0
34526_0013_A_114	0,0,0,0,0,0
34526_0013_A_115	0,0,0,0,0,0
34526_0013_A_116	0,0,0,0,0,0
34526_0013_A_117	0,0,0,0,0,0
34526_0013_A_118	0,0,0,0,0,0
34526_0013_A_119	0,0,0,0,0,0
34526_0013_A_120	0,0,0,0,0,0
34526_0013_A_121	0,0,0,0,0,0
34526_0013_A_122	0,0,0,0,0,0
34526_0013_A_127	0,0,0,0,0,0
34526_0013_A_128	0,0,0,0,0,0
34526_0013_A_129	0,0,0,0,0,0
34526_0013_A_130	0,0,0,0,0,0
34526_0013_A_131	0,0,0,0,0,0
34526_0013_A_124	0,0,0,0,0,0
34526_0013_A_125	0,0,0,0,0,0
34526_0013_A_126	0,0,0,0,0,0
34526_0013_A_133	0,0,0,0,0,0
34526_0013_A_134	0,0,0,0,0,0
34526_0014_A_135	0,0,0,0,0,0
34526_0014_A_136	0,0,0,0,0,0
34526_0014_A_137	0,0,0,0,0,0
34526_0015_A_138	0,0,0,0,0,0
34526_0015_A_139	0,0,0,0,0,0
34526_0015_A_140	0,0,0,0,0,0
34526_0015_A_141	0,0,0,0,0,0
34526_0016_A_142	0,0,0,0,0,0
34526_0016_A_143	0,0,0,0,0,0
34526_0016_A_144	0,0,0,0,0,0
34526_0016_A_145	0,0,0,0,0,0
34526_0016_A_146	0,0,0,0,0,0
34526_0016_A_147	0,0,0,0,0,0
34526_0016_A_148	0,0,0,0,0,0
34526_0016_A_150	0,0,0,0,0,0
34526_0016_A_151	0,0,0,0,0,0
34526_0016_A_152	0,0,0,0,0,0
34526_0017_A_154	0,0,0,0,0,0
34526_0017_A_155	0,0,0,0,0,0
34526_0017_A_153	0,0,0,0,0,0
34526_0017_A_157	0,0,0,0,0,0
34526_0017_A_158	0,0,0,0,0,0
34526_0017_A_159	0,0,0,0,0,0
34526_0017_A_160	0,0,0,0,0,0
34526_0017_A_161	0,0,0,0,0,0
34526_0017_A_162	0,0,0,0,0,0
34526_0017_A_163	0,0,0,0,0,0
34526_0017_A_164	0,0,0,0,0,0
34526_0017_A_165	0,0,0,0,0,0
34526_0017_A_166	0,0,0,0,0,0
34526_0017_A_167	0,0,0,0,0,0
34526_0017_A_168	0,0,0,0,0,0
34526_0017_A_169	0,0,0,0,0,0
34526_0017_A_170	0,0,0,0,0,0
34526_0017_A_171	0,0,0,0,0,0
34526_0017_A_172	0,0,0,0,0,0
34526_0017_A_173	0,0,0,0,0,0
34526_0017_A_174	0,0,0,0,0,0
34526_0017_A_175	0,0,0,0,0,0
34526_0017_A_176	0,0,0,0,0,0
34526_0017_A_177	0,0,0,0,0,0
34526_0017_A_180	0,0,0,0,0,0
34526_0017_A_181	0,0,0,0,0,0
34526_0017_A_182	0,0,0,0,0,0
34526_0017_A_183	0,0,0,0,0,0
34526_0017_A_184	0,0,0,0,0,0
34526_0017_A_185	0,0,0,0,0,0
34526_0017_A_186	0,0,0,0,0,0
34526_0017_A_178	0,0,0,0,0,0
34526_0017_A_179	0,0,0,0,0,0
34526_0017_A_187	0,0,0,0,0,0
34526_0017_A_188	0,0,0,0,0,0
34526_0017_A_189	0,0,0,0,0,0
34526_0017_A_190	0,0,0,0,0,0
34526_0018_A_191	0,0,0,0,0,0
34526_0018_A_193	0,0,0,0,0,0
34526_0018_A_194	0,0,0,0,0,0
34526_0018_A_196	0,0,0,0,0,0
34526_0018_A_197	0,0,0,0,0,0
34526_0018_A_199	0,0,0,0,0,0
34526_0018_A_200	0,0,0,0,0,0
34526_0018_A_202	0,0,0,0,0,0
34526_0018_A_203	0,0,0,0,0,0
34526_0018_A_205	0,0,0,0,0,0
34526_0019_A_206	0,0,0,0,0,0
34526_0020_A_207	0,0,0,0,0,0
34526_0020_A_208	0,0,0,0,0,0
34526_0020_A_209	0,0,0,0,0,0
34526_0020_A_210	0,0,0,0,0,0
34526_0020_A_211	0,0,0,0,0,0
34526_0020_A_212	0,0,0,0,0,0
34526_0020_A_213	0,0,0,0,0,0
34526_0020_A_214	0,0,0,0,0,0
34526_0020_A_215	0,0,0,0,0,0
34526_0020_A_219	0,0,0,0,0,0
34526_0020_A_220	0,0,0,0,0,0
34526_0020_A_221	0,0,0,0,0,0
34526_0020_A_223	0,0,0,0,0,0
34526_0020_A_224	0,0,0,0,0,0
34526_0020_A_216	0,0,0,0,0,0
34526_0020_A_217	0,0,0,0,0,0
34526_0020_A_218	0,0,0,0,0,0
34526_0020_A_226	0,0,0,0,0,0
34526_0020_A_227	0,0,0,0,0,0
34526_0020_A_228	0,0,0,0,0,0
34526_0021_A_229	0,0,0,0,0,0
34526_0021_A_230	0,0,0,0,0,0
34526_0021_A_231	0,0,0,0,0,0
34526_0021_A_232	0,0,0,0,0,0
34526_0020_A_225	0,0,0,0,0,0
34526_0021_A_233	0,0,0,0,0,0
34526_0021_A_234	0,0,0,0,0,0
34526_0021_A_235	0,0,0,0,0,0
34526_0021_A_236	0,0,0,0,0,0
34526_0021_A_237	0,0,0,0,0,0
34526_0021_A_238	0,0,0,0,0,0
34526_0021_A_239	0,0,0,0,0,0
34526_0021_A_240	0,0,0,0,0,0
34526_0021_A_241	0,0,0,0,0,0
34526_0021_A_242	0,0,0,0,0,0
34526_0021_A_243	0,0,0,0,0,0
34526_0021_A_244	0,0,0,0,0,0
34526_0021_A_245	0,0,0,0,0,0
34526_0021_A_246	0,0,0,0,0,0
34526_0021_A_247	0,0,0,0,0,0
34526_0021_A_248	0,0,0,0,0,0
34526_0021_A_249	0,0,0,0,0,0
34526_0021_A_250	0,0,0,0,0,0
34526_0021_A_251	0,0,0,0,0,0
34526_0021_A_252	0,0,0,0,0,0
34526_0021_A_253	0,0,0,0,0,0
34526_0021_A_254	0,0,0,0,0,0
34526_0022_A_255	0,0,0,0,0,0
34526_0022_A_256	0,0,0,0,0,0
34526_0022_A_257	0,0,0,0,0,0
34526_0022_A_258	0,0,0,0,0,0
34526_0022_A_260	0,0,0,0,0,0
34526_0022_A_261	0,0,0,0,0,0
34526_0022_A_262	0,0,0,0,0,0
34526_0022_A_263	0,0,0,0,0,0
34526_0022_A_264	0,0,0,0,0,0
34526_0022_A_265	0,0,0,0,0,0
34526_0022_A_266	0,0,0,0,0,0
34526_0022_A_267	0,0,0,0,0,0
34526_0022_A_268	0,0,0,0,0,0
34526_0022_A_269	0,0,0,0,0,0
34526_0023_A_273	0,0,0,0,0,0
34526_0023_A_276	0,0,0,0,0,0
34526_0023_A_277	0,0,0,0,0,0
34526_0023_A_279	0,0,0,0,0,0
34526_0023_A_280	0,0,0,0,0,0
34526_0024_A_281	0,0,0,0,0,0
34526_0024_A_282	0,0,0,0,0,0
34526_0024_A_283	0,0,0,0,0,0
34526_0024_A_284	0,0,0,0,0,0
34526_0024_A_285	0,0,0,0,0,0
34526_0024_A_286	0,0,0,0,0,0
34526_0024_A_287	0,0,0,0,0,0
34526_0025_A_288	0,0,0,0,0,0
34526_0025_A_291	0,0,0,0,0,0
34526_0025_A_293	0,0,0,0,0,0
34526_0026_A_294	0,0,0,0,0,0
34526_0027_A_295	0,0,0,0,0,0
34526_0027_A_296	0,0,0,0,0,0
34526_0027_A_297	0,0,0,0,0,0
34526_0027_A_298	0,0,0,0,0,0
34526_0027_A_299	0,0,0,0,0,0
34526_0027_A_300	0,0,0,0,0,0
34526_0027_A_301	0,0,0,0,0,0
34526_0027_A_302	0,0,0,0,0,0
34526_0027_A_304	0,0,0,0,0,0
34526_0027_A_305	0,0,0,0,0,0
34526_0027_A_306	0,0,0,0,0,0
